date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:58:44	37216/37216	---M--	200	added ('OK')	image/jpeg	etag:%22598c2d82-9160%22	http://demo2.drfuri.com/intro/naix/images/o2.jpg	C:/My%20Web%20Sites/http___demo2.drfuri.com_intro_naix_/demo2.drfuri.com/intro/naix/images/o2.jpg	(from http://demo2.drfuri.com/intro/naix/)
13:58:46	67911/67911	---M--	200	added ('OK')	image/jpeg	etag:%22598c2d68-10947%22	http://demo2.drfuri.com/intro/naix/images/f4.jpg	C:/My%20Web%20Sites/http___demo2.drfuri.com_intro_naix_/demo2.drfuri.com/intro/naix/images/f4.jpg	(from http://demo2.drfuri.com/intro/naix/)
13:58:47	30785/30785	---M--	200	added ('OK')	image/jpeg	etag:%22598c2d82-7841%22	http://demo2.drfuri.com/intro/naix/images/o3.jpg	C:/My%20Web%20Sites/http___demo2.drfuri.com_intro_naix_/demo2.drfuri.com/intro/naix/images/o3.jpg	(from http://demo2.drfuri.com/intro/naix/)
13:58:48	26859/26859	---M--	200	added ('OK')	image/jpeg	etag:%22598c2d83-68eb%22	http://demo2.drfuri.com/intro/naix/images/o4.jpg	C:/My%20Web%20Sites/http___demo2.drfuri.com_intro_naix_/demo2.drfuri.com/intro/naix/images/o4.jpg	(from http://demo2.drfuri.com/intro/naix/)
13:58:49	15213/15213	---M--	200	added ('OK')	image/jpeg	etag:%22598c2d85-3b6d%22	http://demo2.drfuri.com/intro/naix/images/o6.jpg	C:/My%20Web%20Sites/http___demo2.drfuri.com_intro_naix_/demo2.drfuri.com/intro/naix/images/o6.jpg	(from http://demo2.drfuri.com/intro/naix/)
13:58:49	15350/15350	---M--	200	added ('OK')	image/jpeg	etag:%22598c2d85-3bf6%22	http://demo2.drfuri.com/intro/naix/images/o7.jpg	C:/My%20Web%20Sites/http___demo2.drfuri.com_intro_naix_/demo2.drfuri.com/intro/naix/images/o7.jpg	(from http://demo2.drfuri.com/intro/naix/)
13:58:50	7005/7005	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ae86a34-1b5d%22	https://cdnjs.cloudflare.com/ajax/libs/smoothscroll/1.4.6/SmoothScroll.min.js	C:/My%20Web%20Sites/http___demo2.drfuri.com_intro_naix_/cdnjs.cloudflare.com/ajax/libs/smoothscroll/1.4.6/SmoothScroll.min.js	(from http://demo2.drfuri.com/intro/naix/)
13:58:55	3598/3598	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e0e-5vrWLA0Xz/cDC4+rlwP80OV84nw%22	https://cdn.jsdelivr.net/stickynavbar.js/1.3.4/jquery.stickyNavbar.min.js	C:/My%20Web%20Sites/http___demo2.drfuri.com_intro_naix_/cdn.jsdelivr.net/stickynavbar.js/1.3.4/jquery.stickyNavbar.min.js	(from http://demo2.drfuri.com/intro/naix/)
13:58:56	1620/1620	---MCZ	200	added ('OK')	application/javascript	etag:W/%22598c2d94-654%22	http://demo2.drfuri.com/intro/naix/js/scripts.js	C:/My%20Web%20Sites/http___demo2.drfuri.com_intro_naix_/demo2.drfuri.com/intro/naix/js/scripts.js	(from http://demo2.drfuri.com/intro/naix/)
13:58:57	41953/41953	---MCZ	200	added ('OK')	application/javascript	etag:W/%22598c2d96-a3e1%22	http://demo2.drfuri.com/intro/naix/js/slick.min.js	C:/My%20Web%20Sites/http___demo2.drfuri.com_intro_naix_/demo2.drfuri.com/intro/naix/js/slick.min.js	(from http://demo2.drfuri.com/intro/naix/)
13:58:59	19200/19200	---M--	200	added ('OK')	application/octet-stream	etag:%22598c2d4e-4b00%22	http://demo2.drfuri.com/intro/naix/fonts/cerebrisans-extrabold-webfont.woff2	C:/My%20Web%20Sites/http___demo2.drfuri.com_intro_naix_/demo2.drfuri.com/intro/naix/fonts/cerebrisans-extrabold-webfont.woff2	(from http://demo2.drfuri.com/intro/naix/style.css)
